ID	Name	Matches	
3.1.15.1-RXN	a generic polynucleotide substrate + n H<sub>2</sub>O  &rarr;  n a nucleoside 5'-monophosphate	Nucleoside-Monophosphates, WATER	
2.7.7.46-RXN	a gentamicin + a nucleoside triphosphate  =  a 2-nucleotidylgentamicin + diphosphate	2-NUCLEOTIDYLGENTAMICIN, Gentamycins, Nucleoside-Triphosphates, PPI	
TRANS-RXN-360	a gentamicin<sub>[periplasm]</sub> + H<SUP>+</SUP><sub>[periplasm]</sub>  &rarr;  a gentamicin<sub>[extracellular space]</sub> + H<SUP>+</SUP><sub>[cytosol]</sub>	Gentamycins, PROTON	
RXN-11197	a globin fragment + n H<sub>2</sub>O  &rarr;  n+1 a large peptide (>20 AA)	WATER	
3.2.1.47-RXN	a globotriosylceramide + H<sub>2</sub>O  &rarr;  a lactosylceramide + D-galactopyranose	D-GALACTOSYL-14-D-GALACTOSYL-14-D-, Lactosyl-Ceramides, D-galactopyranose, WATER	
3.4.23.48-RXN	a Glu-plasminogen + H<sub>2</sub>O  &rarr;  a plasmin + a peptide	WATER	
RXN-12391	a glucan<SUB>[chloroplast stroma]</SUB> + maltotriose<SUB>[chloroplast stroma]</SUB>  &harr;  a glucan<SUB>[chloroplast stroma]</SUB> + D-glucopyranose<SUB>[chloroplast stroma]</SUB>	Glucopyranose, MALTOTRIOSE	
RXN-8134	a glucosinolate + H<sub>2</sub>O  &rarr;  a thiohydroximate-O-sulfate + D-glucopyranose	Glucosinolates, THIOHYDROXIMATE-O-SULFATES, Glucopyranose, WATER	
RXN-7669	a glucosylated glycogenin  &rarr;  a glycogen	POLY-GLUCOSYLATED-GLYCOGENINS, Glycogens	
RXN-19760	a glucuronoarabinoxylan  &rarr;  D-xylopyranose + L-arabinofuranose + D-glucuronate	Glucuronoarabinoxylans, GLUCURONATE, D-Xylopyranose, L-arabinofuranose	
3.2.1.136-RXN	a glucuronoarabinoxylan + n H<sub>2</sub>O  &rarr;  n a glucuronoarabinoxylan oligosaccharide	Glucuronoarabinoxylans, Glucuronoarabinoxylan-Oligosaccharides, WATER	
3.2.1.131-RXN	a glucuronoxylan + H<sub>2</sub>O  &rarr;  4-O-methyl-&alpha;-D-glucuronate + a (1&rarr;4)-&beta;-D-xylan	CPD-13789, 1-4-beta-Xylan, Glucuronoxylans, WATER	
RXN-12344	a glucuronoxylan + n H<sub>2</sub>O  &rarr;  n a glucuronoxylan oligosaccharide	Glucuronoxylans, Glucuronoxylan-Oligosaccharides, WATER	
RXN-11479	a glutaryl-[acp] methyl ester + a malonyl-[acp] + H<SUP>+</SUP>  &rarr;  a 3-oxopimeloyl-[acp] methyl ester + CO<SUB>2</SUB> + acyl-carrier protein	CARBON-DIOXIDE, PROTON	
RXN-11478	a glutaryl-[acp] methyl ester + NAD<sup>+</sup>  &larr;  an enoylglutaryl-[acp] methyl ester + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-12532	a glutathione-<i>S</i>-conjugate + H<sub>2</sub>O  &rarr;  a [&gamma;-glutamyl-L-cysteine]-<i>S</i>-conjugate + glycine	S-Substituted-Glutathione, S-Substituted-Glutamyl-Cysteine, GLY, WATER	
RXN-6641	a glutathione-<i>S</i>-conjugate + H<sub>2</sub>O  &rarr;  an (L-cysteinylglycine)-<i>S</i>-conjugate + L-glutamate	S-Substituted-Glutathione, CPD-6262, WATER, GLT	
TRANS-RXN-358	a glutathione-<i>S</i>-conjugate<sub>[in]</sub> + ATP + H<sub>2</sub>O  &rarr;  a glutathione-<i>S</i>-conjugate<sub>[out]</sub> + ADP + phosphate + H<SUP>+</SUP>	S-Substituted-Glutathione, ADP, ATP, WATER, PROTON, Pi	
GLYCPDIESTER-RXN	a glycerophosphodiester + H<sub>2</sub>O  &rarr;  an alcohol + <i>sn</i>-glycerol 3-phosphate + H<SUP>+</SUP>	GLYCEROL-3P, Glycerophosphodiesters, Alcohols, WATER, PROTON	
RXN-4301	a glycogen + n H<sub>2</sub>O  &rarr;  n a maltodextrin	Glycogens, Maltodextrins, WATER	
GLYCOPHOSPHORYL-RXN	a glycogen + n phosphate  &rarr;  an &alpha;-limit dextrin + n &alpha;-D-glucopyranose 1-phosphate	GLC-1-P, Glycogens, CPD0-971, Pi	
GLYMALTOPHOSPHORYL-RXN	a glycogen + phosphate  &rarr;  maltotetraose + &alpha;-D-glucopyranose 1-phosphate	GLC-1-P, Glycogens, MALTOTETRAOSE, Pi	
3.2.1.96-RXN	a glycopeptide-D-mannosyl-N<sup>4</sup>-(N-acetyl-D-glucosaminyl)<sub>2</sub>-asparagine + H<sub>2</sub>O  &rarr;  N-acetyl-D-glucosamine-asparagine + a glycopeptide-D-mannosyl-N<sup>4</sup>-N-acetyl-D-glucosamine	WATER	
3.5.1.69-RXN	a glycosphingolipid + H<sub>2</sub>O  &harr;  a lyso-glycosphingolipid + a fatty acid	Fatty-Acids, Glycosphingolipids, Lyso-Glycosphingolipids, WATER	
RXN-19726	a glycyl-[tRNA<sup>Ala</sup>] + H<sub>2</sub>O  &rarr;  glycine + a tRNA<SUP>Ala</SUP> + H<SUP>+</SUP>	GLY, WATER, PROTON	
RXN-16632	a gondoyl-[acp] + NAD<sup>+</sup>  &larr;  an (2E,11Z)-icosa-2,11-dienoyl-[acp] + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-18869	a ground state blue fluorescent protein  &rarr;  an apoaequorin + a coelenteramide + 3 Ca<SUP>2+</SUP>	Coelenteramides, CA+2	
RXN-12144	a guanine<sup>15</sup> in archaeal tRNA + preQ<sub>0</sub>  &rarr;  preQ<sub>0</sub> at position 15 of an archaeal tRNA + guanine	Guanine15-in-tRNA-with-GUN-anticodon, GUANINE, 7-CYANO-7-DEAZAGUANINE, tRNA-PreQ0	
RXN0-1321	a guanine<sup>34</sup> in tRNA + preQ<sub>1</sub>  &rarr;  a 7-aminomethyl-7-deazaguanosine<sup>34</sup> in tRNA + guanine	tRNA-with-7-aminomethyl-7-deazaguanine, Guanine34-in-tRNAs, GUANINE, 7-AMINOMETHYL-7-DEAZAGUANINE	
QUEUOSINE-TRNA-RIBOSYLTRANSFERASE-RXN	a guanine<sup>34</sup> in tRNA + queuine  &rarr;  a queuosine<sup>34</sup> in tRNA + guanine	Guanine34-in-tRNAs, tRNAs-with-queuine, GUANINE, QUEUINE	
RXN-12415	a GXGG xylogulcan + 2 UDP-&alpha;-D-xylose  &rarr;  an XXXG xylogulcan + 2 UDP + 2 H<SUP>+</SUP>	GXGG-Xyloglucans, Xyloglucans-Xylose, PROTON, UDP, UDP-D-XYLOSE	
HALOACETATE-DEHALOGENASE-RXN	a haloacetate + H<sub>2</sub>O  =  glycolate + a halide anion + H<SUP>+</SUP>	Halide-Anions, Haloacetates, GLYCOLLATE, WATER, PROTON	
3.4.23.38-RXN	a hemoglobin + H<sub>2</sub>O  &rarr;  n a globin fragment + ferriheme <i>b</i>	CPD-11675, WATER	
3.4.23.39-RXN	a hemoglobin + n H<sub>2</sub>O  &rarr;  n+1 a globin fragment + ferriheme <i>b</i>	CPD-11675, WATER	
RXN-13259	a heptodecanoyl-[acp] + malonyl-CoA + a reduced unknown electron carrier + H<SUP>+</SUP>  =  1-octadecene + 2 CO<SUB>2</SUB> + acyl-carrier protein + coenzyme A + an oxidized unknown electron carrier	CPD-14229, Donor-H2, CARBON-DIOXIDE, CO-A, PROTON, MALONYL-COA	
RXN-16467	a hexanoyl-[acp] + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a 5-hexenoyl-[acp] + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	WATER, PROTON, OXYGEN-MOLECULE	
RXN-9479	a hexanoyl-[acp] + 7 malonyl-CoA + 5 H<SUP>+</SUP>  &rarr;  norsolorinate anthrone + acyl-carrier protein + 7 CO<SUB>2</SUB> + 7 coenzyme A + 2 H<sub>2</sub>O	CARBON-DIOXIDE, CO-A, WATER, PROTON, MALONYL-COA, CPD-12588	
RXN-9523	a hexanoyl-[acp] + a malonyl-[acp] + H<SUP>+</SUP>  &rarr;  a 3-oxooctanoyl-[acp] + CO<SUB>2</SUB> + acyl-carrier protein	CARBON-DIOXIDE, PROTON	
RXN-9650	a hexanoyl-[acp] + malonyl-CoA + H<SUP>+</SUP>  &rarr;  a 3-oxooctanoyl-[acp] + CO<SUB>2</SUB> + coenzyme A	CARBON-DIOXIDE, CO-A, PROTON, MALONYL-COA	
RXN-9658	a hexanoyl-[acp] + NAD<sup>+</sup>  &larr;  a (2<i>E</i>)-hex-2-enoyl-[acp] + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-9521	a hexanoyl-[acp] + NADP<sup>+</sup>  &larr;  a (2<i>E</i>)-hex-2-enoyl-[acp] + NADPH + H<SUP>+</SUP>	PROTON, NADP, NADPH	
RXN-9589	a homogalacturonan + UDP-&alpha;-D-xylose  &rarr;  a xylogalacturonan + UDP + H<SUP>+</SUP>	1-4-alpha-D-galacturonosyl, Xylogalacturonan, PROTON, UDP, UDP-D-XYLOSE	
RXN-13944	a hydroperoxy fatty acid + NADPH + H<SUP>+</SUP>  &rarr;  a hydroxylated fatty acid + NADP<sup>+</sup> + H<sub>2</sub>O	WATER, PROTON, NADP, NADPH	
RXN-14947	a hydroperoxy icosatetraenoate  &rarr;  a hydroxy epoxy icosatrienoate		
RXN-14946	a hydroperoxy icosatetraenoate  =  an oxoicosatetraenoate + H<sub>2</sub>O	WATER	
RXN-1064	a hydroperoxy-fatty-acyl-[lipid] + 18-hydroxyoleate  &rarr;  9,10-epoxy-18-hydroxystearate + a hydroxy-fatty-acyl-[lipid]	18-HYDROXYOLEATE, 910-EPOXY-18-HYDROXYSTEARATE, A-LIPID-HYDROPEROXIDE, Lipid-hydroxy-fatty-acids	
RXN-12183	a hydroxyacyl-CoA + 3 malonyl-CoA + 2 H<SUP>+</SUP>  =  a hydroxylated tetraketide &alpha;-pyrone + 3 CO<SUB>2</SUB> + 4 coenzyme A	HYDROXY-ACYL-COA, HYDROXYLATED-TETRAKETIDE-PYRONE, CARBON-DIOXIDE, CO-A, PROTON, MALONYL-COA	
RXN-13885	a hydroxylated fatty acid + UDP-&alpha;-D-glucose  &rarr;  a &beta;-D-glucosyloxyfatty acid + UDP + H<SUP>+</SUP>	PROTON, UDP, CPD-12575	
3.1.3.47-RXN	a hydroxymethylglutaryl-CoA reductase (NADPH) phosphate + H<sub>2</sub>O  &rarr;  a hydroxymethylglutaryl-CoA reductase (NADPH) + phosphate	WATER, Pi	
RXN-17943	a HypE hydrogenase maturation protein-S-carboxamide + ATP  &rarr;  a HypE hydrogenase maturation protein-S-cyanate + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, PROTON, Pi	
RXN-10439	a jasmonate + 1-aminocyclopropane-1-carboxylate + ATP  &rarr;  a jasmonoyl-1-aminocyclopropane-1 carboxylate + AMP + diphosphate + H<SUP>+</SUP>	CPD-68, Jasmonic-Acids, Jasmonoyl-ACCs, AMP, ATP, PPI, PROTON	
RXN-18494	a jasmonate + an L-amino acid + ATP  &rarr;  a jasmonoyl-L-amino acid + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Amino-Acid-Conjugates, AMP, L-Amino-Acids, ATP, PPI, PROTON	
RXN-10449	a jasmonate + L-glutamine + ATP  &rarr;  a jasmonoyl-glutamine + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Glutamines, AMP, ATP, PPI, PROTON, GLN	
RXN-10455	a jasmonate + L-isoleucine + ATP  &rarr;  a jasmonoyl-L-isoleucine + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Isoleucines, AMP, ATP, PPI, PROTON, ILE	
RXN-10459	a jasmonate + L-leucine + ATP  &rarr;  a jasmonoyl-L-leucine + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Leucines, AMP, ATP, PPI, PROTON, LEU	
RXN-10456	a jasmonate + L-phenylalanine + ATP  &rarr;  a jasmonoyl-L-phenylalanine + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Phenylalanines, AMP, ATP, PPI, PROTON, PHE	
RXN-10457	a jasmonate + L-valine + ATP  &rarr;  a jasmonoyl-L-valine + AMP + diphosphate + H<SUP>+</SUP>	Jasmonic-Acids, Jasmonoyl-Valines, AMP, ATP, PPI, PROTON, VAL	
RXN-18489	a jasmonoyl-L-amino acid + a reduced [NADPH-hemoprotein reductase] + oxygen  &rarr;  a 12-hydroxyjasmonoyl-L-amino acid + an oxidized [NADPH-hemoprotein reductase] + H<sub>2</sub>O	CPD-19821, Jasmonoyl-Amino-Acid-Conjugates, WATER, OXYGEN-MOLECULE	
RXN-18493	a jasmonoyl-L-amino acid + H<sub>2</sub>O  &rarr;  a jasmonate + an L-amino acid	Jasmonic-Acids, Jasmonoyl-Amino-Acid-Conjugates, L-Amino-Acids, WATER	
KANAMYCIN-KINASE-RXN	a kanamycin + ATP  &rarr;  a kanamycin 3'-phosphate + ADP + H<SUP>+</SUP>	Kanamycins, Kanamycin-3-phosphates, ADP, ATP, PROTON	
3.2.1.103-RXN	a keratan sulfate + H<sub>2</sub>O  &rarr;  n an oligosaccharide	KERATAN-6-SULFATE, WATER	
3.6.4.4-RXN	a kinesin associated with a microtubule at an n position + ATP + H<sub>2</sub>O  &rarr;  a kinesin associated with a microtubule at an (n+1) position (toward the plus end) + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
3.6.4.5-RXN	a kinesin associated with a microtubule at an n position + ATP + H<sub>2</sub>O  &rarr;  a kinesin associated with a microtubule at an (n-1) position (toward the minus end) + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, WATER, PROTON, Pi	
GALACTOSIDE-2-L-FUCOSYLTRANSFERASE-RXN	a lactotetraosylceramide + GDP-&beta;-L-fucose  &rarr;  a III<sup>2</sup>-&alpha;-fucosyllactotetraosylceramide + GDP + H<SUP>+</SUP>	III2-a-Fucosyllactotetraosylceramides, 13-BETA-D-GALACTOSYL-N-ACETYL-D-GLU, GDP, CPD-13118, PROTON	
RXN-11199	a large peptide (>20 AA) + n H<sub>2</sub>O  &rarr;  n+1 a small peptide	WATER	
RXN-1824	a large-branched glucan + n H<sub>2</sub>O  &rarr;  n+1 a long-linear &alpha;-D-glucan	WATER	
3.2.1.65-RXN	a levan + n H<sub>2</sub>O  &rarr;  n a fructooligosaccharide	Levan, WATER	
RXN-12220	a levan + n H<sub>2</sub>O  &rarr;  n D-fructofuranose + sucrose	Levan, Fructofuranose, WATER, SUCROSE	
3.2.1.64-RXN	a levan + n H<sub>2</sub>O  &rarr;  n levanbiose	Levan, WATER, CPD-13567	
RXN-10059	a lignoceroyl-[acp] + malonyl-CoA + H<SUP>+</SUP>  &rarr;  a 3-oxohexacosanoyl-[acp] + CO<SUB>2</SUB> + coenzyme A	CARBON-DIOXIDE, CO-A, PROTON, MALONYL-COA	
RXN1G-526	a lignoceroyl-[acp] + NAD<sup>+</sup>  &larr;  a trans-tetracos-2-enoyl-[acp] + NADH + H<SUP>+</SUP>	PROTON, NAD, NADH	
RXN-9412	a limonene-1,2-epoxide + H<sub>2</sub>O  &rarr;  a limonene-1,2-diol	Limonene-1-2-diols, Limonene-1-2-epoxides, WATER	
3.4.21.84-RXN	a limulus clotting factor B + H<sub>2</sub>O  &rarr;  an activated factor B + a peptide	WATER	
RXN-15909	a linear malto-oligosaccharide [(glucose)<sub>n</sub>] + H<sub>2</sub>O  &rarr;  &beta;-maltose	CPD-15717, Linear-Malto-Oligosaccharides, WATER	
RXN-12384	a linear malto-oligosaccharide [(glucose)<sub>n</sub>] + H<sub>2</sub>O  &rarr;  a linear malto-oligosaccharide [(glucose)<sub>n-2</sub>] + maltose	Linear-Malto-Oligosaccharides, WATER, MALTOSE	
RXN-12392	a linear malto-oligosaccharide [(glucose)<sub>n</sub>] + phosphate  &rarr;  a linear malto-oligosaccharide [(glucose)<sub>n-1</sub>] + &alpha;-D-glucopyranose 1-phosphate	GLC-1-P, Linear-Malto-Oligosaccharides, Pi	
RXN-16506	a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosine-<i>L</i>-threonine-4-methyl-3-hydroxy-prolyl-[acp]  &rarr;  echinocandin D + acyl-carrier protein + H<SUP>+</SUP>	CPD-17739, PROTON	
RXN-16505	a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosine-<i>L</i>-threonyl-[acp] + 3-hydroxy-4-methyl-L-proline + ATP  &rarr;  a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosine-<i>L</i>-threonine-4-methyl-3-hydroxy-prolyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	CPD-17747, ADP, ATP, PROTON, Pi	
RXN-16504	a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosyl-[acp] + L-threonine + ATP  &rarr;  a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosine-<i>L</i>-threonyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, PROTON, THR, Pi	
RXN-16503	a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-prolyl-[acp] + 3-hydroxy-<i>L</i>-homotyrosine + ATP  &rarr;  a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-proline-3-hydroxy-<i>L</i>-homotyrosyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	CPD-17730, ADP, ATP, PROTON, Pi	
RXN-16501	a lineolate-<i>L</i>-ornithyl-[acp] + L-threonine + ATP  &rarr;  a linoleoyl-<i>L</i>-ornithyl-<i>L</i>-threonyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, PROTON, THR, Pi	
RXN-20359	a linoleate-containing triacyl-<i>sn</i>-glycerol + (6<i>R</i>)-<i>N</i>-(30-hydroxytriacontanoyl)-6-hydroxysphingosine  &rarr;  ceramide E(C30:0)OH(C18:1) + a diacyl-<i>sn</i>-glycerol	CPD-22028, Diacyl-sn-Glycerols, Linoleate-containing-TGs, CPD-22001	
RXN-20361	a linoleate-containing triacyl-<i>sn</i>-glycerol + <i>N</i>-(30-hydroxytriacontanoyl)-phytosphingosine  &rarr;  ceramide E(C30:0)OP(C18:0) + a diacyl-<i>sn</i>-glycerol	CPD-22029, Diacyl-sn-Glycerols, Linoleate-containing-TGs, CPD-22002	
RXN-20388	a linoleate-containing triacyl-<i>sn</i>-glycerol + <i>N</i>-(30-hydroxytriacontanoyl)-sphinganine  &rarr;  ceramide E(C30:0)OdS(C18:0) + a diacyl-<i>sn</i>-glycerol	CPD-22055, Diacyl-sn-Glycerols, Linoleate-containing-TGs, CPD-22056	
RXN-20357	a linoleate-containing triacyl-<i>sn</i>-glycerol + <i>N</i>-(30-hydroxytriacontanoyl)-sphingosine  &rarr;  ceramide E(C30:0)OS(C18:1) + a diacyl-<i>sn</i>-glycerol	CPD-22026, Diacyl-sn-Glycerols, Linoleate-containing-TGs, CPD-22000	
RXN-20362	a linoleate-containing triacyl-<i>sn</i>-glycerol + an ultra-long-chain &omega;-hydroxyceramide  &rarr;  an acylceramide + a diacyl-<i>sn</i>-glycerol	Diacyl-sn-Glycerols, Linoleate-containing-TGs, Acylceramides, Omega-OH-UCL-Ceramides	
RXN-16502	a linoleoyl-<i>L</i>-ornithyl-<i>L</i>-threonyl-[acp] + <i>trans</i>-4-hydroxy-L-proline + ATP  &rarr;  a lineolate-<i>L</i>-ornithine-<i>L</i>-threonine-<i>trans</i>-hydroxy-<i>L</i>-prolyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	4-HYDROXY-L-PROLINE, ADP, ATP, PROTON, Pi	
RXN-16500	a linoleyl-[acp] + L-ornithine + ATP  &rarr;  a lineolate-<i>L</i>-ornithyl-[acp] + ADP + phosphate + H<SUP>+</SUP>	ADP, ATP, PROTON, L-ORNITHINE, Pi	
3.4.16.4-RXN	a lipid II<SUB>[periplasm]</SUB> + H<sub>2</sub>O<SUB>[periplasm]</SUB>  &rarr;  a <i>N</i>-acetylglucosamine--<i>N</i>-acetylmuramyl-(tetrapeptide) pyrophosphoryl-undecaprenol<SUB>[periplasm]</SUB> + D-alanine<SUB>[periplasm]</SUB>	NAcMur-4Peptide-NAcGlc-Undecaprenols, NAcMur-Peptide-NAcGlc-Undecaprenols, D-ALANINE, WATER	
RXN0-5129	a lipopolysaccharide + dTDP-&beta;-L-rhamnose  &rarr;  a rhamnosyl lipopolysaccharide + dTDP	Lipopolysaccharides, CPD0-944, TDP, DTDP-RHAMNOSE	
TRANS-RXN0-531	a lipopolysaccharide<sub>[periplasm]</sub>  &rarr;  a lipopolysaccharide<sub>[extracellular space]</sub>	Lipopolysaccharides	
TRANS-RXN-237	a lipopolysaccharide<sub>[periplasm]</sub> + ATP + H<sub>2</sub>O  &rarr;  a lipopolysaccharide<sub>[extracellular space]</sub> + ADP + phosphate + H<SUP>+</SUP>	Lipopolysaccharides, ADP, ATP, WATER, PROTON, Pi	
RXN0-3201	a lipoprotein signal peptide + n H<sub>2</sub>O  &rarr;  n+1 a peptide	WATER	
LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN	a long-chain (3<i>S</i>)-3-hydroxyacyl-CoA  &larr;  a long-chain <i>trans</i>-2,3-dehydroacyl-CoA + H<sub>2</sub>O	Long-Chain-3S-Hydroxyacyl-CoAs, Long-Chain-Trans-23-Dehydroacyl-CoA, WATER	
1.1.1.211-RXN	a long-chain (3<i>S</i>)-3-hydroxyacyl-CoA + NAD<sup>+</sup>  &harr;  a long-chain 3-oxoacyl-CoA + NADH + H<SUP>+</SUP>	Long-Chain-3S-Hydroxyacyl-CoAs, Long-Chain-oxoacyl-CoAs, PROTON, NAD, NADH	
RXN-19960	a long-chain 2,3,4-saturated fatty acid + ATP + coenzyme A  &rarr;  a long-chain 2,3,4-saturated fatty acyl CoA + AMP + diphosphate	Long-Chain-234-Saturated-Fatty-Acids, Long-Chain-234-Saturated-acyl-CoAs, AMP, ATP, CO-A, PPI	
LONG-CHAIN-ACYL-COA-DEHYDROGENASE-RXN	a long-chain 2,3,4-saturated fatty acyl CoA + an oxidized electron-transfer flavoprotein + H<SUP>+</SUP>  &rarr;  a long-chain <i>trans</i>-2,3-dehydroacyl-CoA + a reduced electron-transfer flavoprotein	Long-Chain-234-Saturated-acyl-CoAs, Long-Chain-Trans-23-Dehydroacyl-CoA, PROTON	
FATTY-ACYL-ETHYL-ESTER-SYNTHASE-RXN	a long-chain acyl ethyl ester + H<sub>2</sub>O  &rarr;  a long-chain fatty acid + ethanol + H<SUP>+</SUP>	Long-Chain-Acyl-Ethyl-Esters, Long-Chain-Fatty-Acids, ETOH, WATER, PROTON	
RXN-17315	a long-chain acyl-CoA + &alpha;,&alpha;-trehalose  &rarr;  a 2-(long-chain-fatty acyl)-trehalose + coenzyme A	TREHALOSE, CPD-18702, Long-Chain-Acyl-CoAs, CO-A	
RXN-9344	a long-chain acyl-CoA + 2 NADPH + 2 H<SUP>+</SUP>  &rarr;  a long-chain alcohol + coenzyme A + 2 NADP<sup>+</sup>	Long-Chain-Acyl-CoAs, Long-chain-alcohols, CO-A, PROTON, NADP, NADPH	
RXN-17254	a long-chain acyl-CoA + 3 (S)-methylmalonyl-CoA + a <i>holo</i> mycolipanoic acid synthase + 6 NADPH + 6 H<SUP>+</SUP>  &rarr;  a mycolipanoyl-[mycolipanoic acid synthase] + 3 CO<SUB>2</SUB> + 4 coenzyme A + 6 NADP<sup>+</sup> + 3 H<sub>2</sub>O	D-METHYL-MALONYL-COA, Long-Chain-Acyl-CoAs, CARBON-DIOXIDE, CO-A, WATER, PROTON, NADP, NADPH	
2.3.1.75-RXN	a long-chain acyl-CoA + a long-chain alcohol  &rarr;  a long-chain alcohol--long-chain acyl wax ester + coenzyme A	Long-Chain-Acyl-CoAs, Long-chain-alcohols, LC-alcohol-LC-acyl-ester, CO-A	
RXN-20402	a long-chain acyl-CoA + a sphingoid base  &rarr;  a long-chain ceramide + coenzyme A + H<SUP>+</SUP>	Long-Chain-Acyl-CoAs, Long-Chain-Ceramides, Sphingoids, CO-A, PROTON	
RXN-20233	a long-chain acyl-CoA + a sterol  &rarr;  a long-chain acyl-steroid ester + coenzyme A	Long-Chain-Acyl-CoAs, Long-Chain-Steryl-Esters, Sterols, CO-A	
STEROL-O-ACYLTRANSFERASE-RXN	a long-chain acyl-CoA + cholesterol  &rarr;  a long-chain acyl-cholesterol ester + coenzyme A	Long-chain-cholesterol-esters, Long-Chain-Acyl-CoAs, CHOLESTEROL, CO-A	
RXN-12639	a long-chain acyl-CoA + ethanol  &rarr;  a long-chain acyl ethyl ester + coenzyme A	Long-Chain-Acyl-Ethyl-Esters, Long-Chain-Acyl-CoAs, CO-A, ETOH	
2.3.1.42-RXN	a long-chain acyl-CoA + glycerone phosphate  &rarr;  a 1-long-chain acyl-glycerone 3-phosphate + coenzyme A	CPD-415, Long-Chain-Acyl-CoAs, CO-A, DIHYDROXY-ACETONE-PHOSPHATE	
RXN-16395	a long-chain acyl-CoA + H<sub>2</sub>O  &rarr;  a long-chain fatty acid + coenzyme A + H<SUP>+</SUP>	Long-Chain-Acyl-CoAs, Long-Chain-Fatty-Acids, CO-A, WATER, PROTON	
RXN-9918	a long-chain acyl-CoA + L-carnitine  &harr;  an <i>O</i>-long-chain-acyl-L-carnitine + coenzyme A	Long-Chain-Acyl-CoAs, O-Long-Chain-Acyl-L-Carnitines, CO-A, CARNITINE	
RXN-1026	a long-chain acyl-CoA + n malonyl-CoA  =  a very-long-chain fatty acyl-CoA + n CO<SUB>2</SUB> + n coenzyme A	Long-Chain-Acyl-CoAs, VERY-LONG-CHAIN-FATTY-ACYL-COA, CARBON-DIOXIDE, CO-A, MALONYL-COA	
RXN-16123	a long-chain acyl-CoA + NADPH + oxygen + H<SUP>+</SUP>  &rarr;  an &omega;-hydroxy fatty acyl-CoA + NADP<sup>+</sup> + H<sub>2</sub>O	Long-Chain-Acyl-CoAs, Omega-hydroxy-fatty-acyl-coa, WATER, PROTON, NADP, NADPH, OXYGEN-MOLECULE	
3.6.3.47-RXN	a long-chain acyl-CoA<sub>[side 1]</sub> + ATP + H<sub>2</sub>O  &rarr;  a long-chain acyl-CoA<sub>[side 2]</sub> + ADP + phosphate + H<SUP>+</SUP>	Long-Chain-Acyl-CoAs, ADP, ATP, WATER, PROTON, Pi	
RXN-17272	a long-chain acyl-[(phenol)carboxyphthiodiolenone synthase] + 3 malonyl-CoA + 2 (S)-methylmalonyl-CoA + 5 NADPH + 10 H<SUP>+</SUP>  &rarr;  a carboxyphthiodiolenone-[(phenol)carboxyphthiodiolenone synthase] + 5 CO<SUB>2</SUB> + 5 coenzyme A + 5 NADP<sup>+</sup> + 2 H<sub>2</sub>O	D-METHYL-MALONYL-COA, CARBON-DIOXIDE, CO-A, WATER, PROTON, MALONYL-COA, NADP, NADPH	
