ID	Name	Matches	
RXN0-2023	a uridine<sup>34</sup> in tRNA + a [TusE sulfur carrier protein]-<i>S</i>-sulfanylcysteine + ATP + a reduced unknown electron carrier  &rarr;  a 2-thiouridine<sup>34</sup> in tRNA + a [TusE sulfur carrier protein]-L-cysteine + AMP + an oxidized unknown electron carrier + diphosphate + H<SUP>+</SUP>	PWY-7892	
RXN0-7068	a uridine<sup>34</sup> in tRNA + GTP + a 5,10-methylenetetrahydrofolate + glycine + an oxidized unknown electron carrier + H<sub>2</sub>O  &rarr;  a 5-carboxymethylaminomethyluridine<sup>34</sup> in tRNA + GDP + a 7,8-dihydrofolate + a reduced unknown electron carrier + phosphate + 2 H<SUP>+</SUP>	PWY-7891	
RXN-18649	a VB type &gamma;-butyrolactone + NADP<sup>+</sup>  &larr;  an A-factor type &gamma;-butyrolactone + NADPH + H<SUP>+</SUP>	PWY-7881	
RXNQT-4193	a very long chain alcohol + a long-chain acyl-CoA  &rarr;  a very-long-chain alcohol--long-chain acyl wax ester + coenzyme A	PWY-282	
RXNQT-4192	a very long chain alcohol + coenzyme A + 2 NADP<sup>+</sup>  &larr;  a very-long-chain fatty acyl-CoA + 2 NADPH + 2 H<SUP>+</SUP>	PWY-282	
CERAMIDASE-YEAST-RXN	a very-long-chain (2'R)-2'-hydroxy-phytocermide + H<sub>2</sub>O  &rarr;  a phytosphingosine + a very-long-chain (2<i>R</i>)-2-hydroxy fatty acid	PWY-7119	
RXN-11750	a very-long-chain (3<i>R</i>)-3-hydroxyacyl-CoA  &rarr;  a very-long-chain <i>trans</i>-2,3-dehydroacyl-CoA + H<sub>2</sub>O	PWY-5080	
RXN-7698	a very-long-chain (3<i>R</i>)-3-hydroxyacyl-CoA + NADP<sup>+</sup>  &larr;  a very-long-chain oxoacyl-CoA + NADPH + H<SUP>+</SUP>	PWY-5080	
RXN-7711	a very-long-chain 2,3,4-saturated fatty acyl CoA + NADP<sup>+</sup>  &larr;  a very-long-chain <i>trans</i>-2,3-dehydroacyl-CoA + NADPH + H<SUP>+</SUP>	PWY-5080	
RXN-1025	a very-long-chain aldehyde  &rarr;  a very long-chain alkane + carbon monoxide	PWY-282	
RXN-1021	a very-long-chain aldehyde + coenzyme A + NADP<sup>+</sup>  &larr;  a very-long-chain fatty acyl-CoA + NADPH + H<SUP>+</SUP>	PWY-282	
RXN3O-328	a very-long-chain fatty acyl-CoA + a phytosphingosine  &rarr;  a very-long-chain phytoceramide + coenzyme A + H<SUP>+</SUP>	SPHINGOLIPID-SYN-PWY	
RXN-13730	a very-long-chain inositol phospho-(2'R)-2'-hydroxyphytoceramide + H<sub>2</sub>O  &rarr;  a very-long-chain (2'R)-2'-hydroxy-phytocermide + 1D-<i>myo</i>-inositol 1-monophosphate + H<SUP>+</SUP>	PWY-7119	
RXN-13732	a very-long-chain mannosyl-diphosphoinositol-(2'R)-2'-hydroxyphytoceramide + H<sub>2</sub>O  &rarr;  a very-long-chain (2'R)-2'-hydroxy-phytocermide + phosphoinositol-&beta;-mannoside-phosphoinositol	PWY-7119	
RXN-13731	a very-long-chain mannosylinositol phospho-(2'R)-2'-hydroxyphytoceramide + H<sub>2</sub>O  &rarr;  a very-long-chain (2'R)-2'-hydroxy-phytocermide + phosphoinositol-&beta;-mannoside + H<SUP>+</SUP>	PWY-7119	
RXN-20394	a very-long-chain phytoceramide + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a very-long-chain (2'R)-2'-hydroxy-phytocermide + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	SPHINGOLIPID-SYN-PWY	
RXN-14885	a xyloglucan  &rarr;  D-glucopyranose + &alpha;-D-xylopyranose + &beta;-D-galactopyranose + L-fucopyranose	PWY-6791	
RXN-12294	a xyloglucan + n H<sub>2</sub>O  &rarr;  n a xyloglucan cellotetraose	PWY-6784	
RXN-12401	a xyloglucan + n H<sub>2</sub>O  &rarr;  n XXFG xyloglucan oligosaccharide + n XLFG xyloglucan oligosaccharide + n XLXG xyloglucan oligosaccharide	PWY-6807	
RXN-12533	a [&gamma;-glutamyl-L-cysteine]-<i>S</i>-conjugate + H<sub>2</sub>O  &rarr;  an L-cysteine-<i>S</i>-conjugate + L-glutamate	PWY-6842	
RXN-18655	a [(3S)-4-alkanoyl-5-oxooxolan-3-yl]methyl phosphate + H<sub>2</sub>O  &rarr;  an A-factor type &gamma;-butyrolactone + phosphate	PWY-7882	
RXN-18654	a [(3S)-4-alkanoyl-5-oxooxolan-3-yl]methyl phosphate + NADP<sup>+</sup>  &larr;  a (4-alkanoyl-5-oxo-2H-furan-3-yl)methyl phosphate + NADPH + H<SUP>+</SUP>	PWY-7882	
RXN-7716	a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine + NAD<sup>+</sup>  &harr;  a [2-oxoglutarate dehydrogenase E2 protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + NADH + H<SUP>+</SUP>	PWY-5084	
RXN-18706	a [3-mercaptopyruvate sulfurtransferase]-<i>S</i>-sulfanyl-L-cysteine + a 5-carboxymethylaminomethyluridine<sup>34</sup> in tRNA + ATP + a reduced unknown electron carrier  &rarr;  a 5-carboxymethylaminomethyl-2-thiouridine<sup>34</sup> in tRNA + a [3-mercaptopyruvate sulfurtransferase]-L-cysteine + AMP + an oxidized unknown electron carrier + diphosphate + H<SUP>+</SUP>	PWY-7891	
RXN-16821	a [3-mercaptopyruvate sulfurtransferase]-<i>S</i>-sulfanyl-L-cysteine + a 5-taurinomethyluridine in tRNA + ATP + a reduced unknown electron carrier  &rarr;  a 5-taurinomethyl-2-thiouridine in tRNA + a [3-mercaptopyruvate sulfurtransferase]-L-cysteine + AMP + an oxidized unknown electron carrier + diphosphate + H<SUP>+</SUP>	PWY-7889	
RXN-18704	a [3-mercaptopyruvate sulfurtransferase]-<i>S</i>-sulfanyl-L-cysteine + a [MOCS3 protein]-L-cysteine  &rarr;  a [3-mercaptopyruvate sulfurtransferase]-L-cysteine + a [MOCS3]-<i>S</i>-sulfanylcysteine	PWY-7888	
BIOTINLIG-RXN	a [biotin carboxyl-carrier protein]-L-lysine + biotin + ATP  &rarr;  AMP + a [biotin carboxyl-carrier protein]-<i>N</i><sup>6</sup>-biotinyl-L-lysine + diphosphate + H<SUP>+</SUP>	PWY0-1264	
BIOTIN-CARBOXYL-RXN	a [biotin carboxyl-carrier-protein dimer]-<i>N</i><sup>6</sup>-biotinyl-L-lysine + hydrogencarbonate + ATP  &rarr;  a [carboxyl-carrier protein dimer]-<i>N</i><sup>6</sup>-carboxybiotinyl-L-lysine + ADP + phosphate + H<SUP>+</SUP>	PWY-5743, PWY-5789, PWY0-1264, PWY-5744, PWY-7024	
RXN-14391	a [chaperone-ADP]-[disordered-form scaffold protein] complex + ATP  &rarr;  an [Fe-S cluster biosynthesis chaperone]-ATP + a [disordered-form [Fe-S] cluster scaffold protein] + ADP	PWY-7250	
RXN-14390	a [chaperone-ATP]-[co-chaperone]-[scaffold protein-(2Fe-2S)] complex + an <i>apo</i>-iron-sulfur protein  &rarr;  a [chaperone-ADP]-[disordered-form scaffold protein] complex + an [Fe-S cluster biosynthesis co-chaperone] + an [2Fe-2S] cluster protein + phosphate	PWY-7250	
RXN-7954	a [chondroitin-sulfate] containing 4-<i>O</i>-sulfo-<i>N</i>-acetylgalactosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [chondroitin-sulfate] containing 4,6-di-<i>O</i>-sulfo-<i>N</i>-acetyl-D-galactosamine + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6569, PWY-6567	
CHONDROITIN-GLUCURONATE-5-EPIMERASE-RXN	a [chondroitin] containing &beta;-D-glucuronate  &rarr;  a [dermatan] containing &alpha;-L-iduronate	PWY-6571, PWY-6568	
RXN-11560	a [chondroitin] containing &beta;-D-glucuronate + 3'-phosphoadenylyl-sulfate  &rarr;  a [chondroitin-sulfate] containing 2-<i>O</i>-sulfo-&beta;-D-glucuronate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6569, PWY-6567	
CHONDROITIN-4-SULFOTRANSFERASE-RXN	a [chondroitin] containing <i>N</i>-acetyl-galactosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [chondroitin-sulfate] containing 4-<i>O</i>-sulfo-<i>N</i>-acetylgalactosamine + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6569, PWY-6567	
RXN-14389	a [co-chaperone]-[scaffold protein-(2Fe-2S)] complex + an [Fe-S cluster biosynthesis chaperone]-ATP  &rarr;  a [chaperone-ATP]-[co-chaperone]-[scaffold protein-(2Fe-2S)] complex	PWY-7250	
RXN-14565	a [CysO sulfur-carrier protein]-Gly-Gly-adenylate + a sulfurated [sulfur carrier] + a reduced unknown electron carrier  &rarr;  a [CysO sulfur-carrier protein]-thiocarboxylate + an unsulfurated [sulfur carrier] + AMP + an oxidized unknown electron carrier + H<SUP>+</SUP>	PWY-7289	
RXN-14567	a [CysO sulfur-carrier protein]-Gly-NH-CH<sub>2</sub>-C(O)-S-L-cysteine + H<sub>2</sub>O  &rarr;  [CysO sulfur-carrier protein] + L-cysteine + H<SUP>+</SUP>	PWY-7289	
RXN-14387	a [cysteine desulfurase]-(<i>S</i>-sulfanyl)<sub>2</sub>-[disordered-form scaffold protein] complex + 2 Fe<SUP>3+</SUP>  &rarr;  a [cysteine desulfurase]-[scaffold protein-(2Fe-2S)] complex	PWY-7250	
RXN-14388	a [cysteine desulfurase]-[scaffold protein-(2Fe-2S)] complex + an [Fe-S cluster biosynthesis co-chaperone]  &rarr;  a [co-chaperone]-[scaffold protein-(2Fe-2S)] complex + L-cysteine desulfurase	PWY-7250	
RXN-13416	a [deoxyhypusine synthase]-N-(4-aminobutylidene)-lysine + an [eIF5A-precursor]-lysine  &rarr;  an [eIF5A-precursor]-N-(4-aminobutylidene)-lysine + a [deoxyhypusine synthase]-L-lysine + H<SUP>+</SUP>	PWY-5905	
RXN-11561	a [dermatan] containing &alpha;-L-iduronate + 3'-phosphoadenylyl-sulfate  &rarr;  [dermatan-sulfate] containing 2-<i>O</i>-sulfo-&alpha;-L-iduronate + adenosine 3',5'-bisphosphate	PWY-6571, PWY-6568	
RXN0-7310	a [DsbA protein] carrying a disulfide bond + a [protein] with reduced L-cysteine residues  &rarr;  a [DsbA protein] with reduced L-cysteine residues + a [protein] carrying a disulfide bond	PWY0-1599	
RXN-20000	a [DsbA protein] with reduced L-cysteine residues + a [DsbB protein] carrying a disulfide bond  &rarr;  a [DsbA protein] carrying a disulfide bond + a [DsbB protein] with reduced L-cysteine residues	PWY0-1599	
RXN-20056	a [DsbB protein] with reduced L-cysteine residues + an electron-transfer quinone  &rarr;  a [DsbB protein] carrying a disulfide bond + an electron-transfer quinol	PWY0-1599	
RXN-20057	a [DsbD protein] with reduced L-cysteine residues<SUB>[inner membrane]</SUB> + a [protein] carrying a disulfide bond<SUB>[periplasm]</SUB>  &rarr;  a [DsbD protein] carrying a disulfide bond<SUB>[inner membrane]</SUB> + a [protein] with reduced L-cysteine residues<SUB>[periplasm]</SUB>	PWY0-1600	
RXN-11924	a [DsrC protein] with an intramolecular disulfide bond + a reduced unknown electron carrier  &rarr;  a [DsrC protein]-dithiol + an oxidized unknown electron carrier	PWY-6675, PWY-6676	
RXN-16445	a [DsrC]-<i>S</i>-sulfanyl-L-cysteine + 3 an oxidized unknown electron carrier + 3 H<sub>2</sub>O  &rarr;  a [DsrC]-<i>S</i>-sulfo-L-cysteine + 3 a reduced unknown electron carrier + H<SUP>+</SUP>	PWY-6675, PWY-6676	
RXN-16446	a [DsrC]-<i>S</i>-sulfo-L-cysteine  &rarr;  sulfite + a [DsrC protein] with an intramolecular disulfide bond + H<SUP>+</SUP>	PWY-6675, PWY-6676	
RXN-17803	a [DsrC]-trisulfide + an oxidized unknown electron carrier + 3 H<sub>2</sub>O  &larr;  sulfite + a [DsrC protein]-dithiol + a reduced unknown electron carrier + 2 H<SUP>+</SUP>	DISSULFRED-PWY, PWY-5360, PWY-5306	
RXN-11942	a [DsrE protein] persulfide + a [DsrC protein]-dithiol  &rarr;  a [DsrE protein]-L-cysteine + a [DsrC]-<i>S</i>-sulfanyl-L-cysteine	PWY-6675, PWY-6676	
RXN-16433	a [DsrE3A thiosulfate-carrier protein]-L-cysteine-<i>S</i>-thiosulfonate + a [TusA]-L-cysteine  &rarr;  a [TusA]-L-cysteine-<i>S</i>-thiosulfonate + a [DsrE3A thiosulfate-carrier protein]-L-cysteine	PWY-5304, PWY-5303	
RXN-12797	a [glycerolipid](7Z,10Z,13Z,16Z,19Z)-docosapentaenoate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-7053	
RXN-13857	a [glycerolipid]-&alpha;-linolenate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-coniferonate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-7152	
RXN-8347	a [glycerolipid]-&alpha;-linolenate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-stearidonate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6603, PWY-6958	
RXN-11681	a [glycerolipid]-&gamma;-linolenate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-((9Z,12Z)-octadecadien-6-ynoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6603	
RXN-14488	a [glycerolipid]-(11Z)-eicosenoate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-lesquerolate + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	PWY-6433	
RXN-16099	a [glycerolipid]-(11Z,14Z)-icosadienoate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-di-homo-&gamma;-linolenate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-7601	
RXN-16101	a [glycerolipid]-(11Z,14Z,17Z)-icosatrienoate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(8Z,11Z,14Z,17Z)-icosatetraenoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-7602	
RXN-16138	a [glycerolipid]-(4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + H<sub>2</sub>O  &rarr;  (4Z,7Z,10Z,13Z,16Z,19Z)-docosahexaenoate + a glycerolipid + H<SUP>+</SUP>	PWY66-395, PWY66-397	
RXN-17688	a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + coenzyme A  &harr;  (5Z,8Z,11Z,14Z,17Z)-icosapentaenoyl-CoA + a glycerolipid	PWY-7053	
RXN-16139	a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + H<sub>2</sub>O  &rarr;  (5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + a glycerolipid + H<SUP>+</SUP>	PWY66-394	
RXN-16047	a [glycerolipid]-(7Z)-hexadecenoate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z,10Z)-hexadecadienoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-7590	
RXN-16049	a [glycerolipid]-(7Z,10Z)-hexadecadienoate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z,10Z,13Z)-hexadecatrienoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-7590	
RXN-8350	a [glycerolipid]-(8Z,11Z,14Z,17Z)-icosatetraenoate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6958, PWY-7602	
RXN-8393	a [glycerolipid]-(9Z,12E)-octadecadienoate + a reduced unknown electron carrier + oxygen  &rarr;  a [glycerolipid]-dimorphecolate + an oxidized unknown electron carrier + H<sub>2</sub>O	PWY-5368	
RXN-16881	a [glycerolipid]-(E)-11-methyl-12-octadec-12-enoate + an oxidized unknown electron carrier + oxygen  &rarr;  a [glycerolipid]-10,13-epoxy-11-methyl-octadecadienoate + a reduced unknown electron carrier + H<sub>2</sub>O	PWY-7691	
RXN-12755	a [glycerolipid]-arachidonate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(5Z,8Z,11Z,14Z,17Z)-icosapentaenoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6940	
RXN-8346	a [glycerolipid]-di-homo-&gamma;-linolenate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-arachidonate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5353, PWY-7601	
RXN-7422	a [glycerolipid]-dihydrosterculate + a reduced unknown electron carrier + oxygen  &rarr;  a [glycerolipid]-sterculate + an oxidized unknown electron carrier + 2 H<sub>2</sub>O	PWY-4942	
RXN-14491	a [glycerolipid]-lesquerolate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-auricolate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6433	
RXN-8413	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-&alpha;-eleostearate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5375	
RXN-16046	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-&alpha;-linolenate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5997	
RXN-11680	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-&gamma;-linolenate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5353, PWY-6603	
1.14.99.33-RXN	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-crepenynate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6013	
RXN-13858	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-pinolenate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-7152	
RXN-8412	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-punicate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5374	
RXN-9703	a [glycerolipid]-linoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-vernolate + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	PWY-6710, PWY-6014	
RXN-9667	a [glycerolipid]-linoleate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-&alpha;-linolenate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-5997	
RXN-8343	a [glycerolipid]-linoleate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-&gamma;-linolenate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-5998	
RXN-8411	a [glycerolipid]-linoleate + a reduced unknown electron carrier + oxygen  &rarr;  a [glycerolipid]-calendate + an oxidized unknown electron carrier + 2 H<sub>2</sub>O	PWY-5373	
RXN-8392	a [glycerolipid]-oleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(9Z,12E)-octadecadienoate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5368	
RXN-9669	a [glycerolipid]-oleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-linoleate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-5995	
RXN-16148	a [glycerolipid]-oleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-ricinoleate + 2 a ferricytochrome <i>b<sub>5</sub></i> + H<sub>2</sub>O	PWY-6433	
RXN-16036	a [glycerolipid]-oleate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-linoleate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-5995	
RXN-16048	a [glycerolipid]-palmitate + 2 a reduced ferredoxin [iron-sulfur] cluster + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-(7Z)-hexadecenoate + 2 an oxidized ferredoxin [iron-sulfur] cluster + 2 H<sub>2</sub>O	PWY-7590	
RXN-16149	a [glycerolipid]-ricinoleate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-densipolate + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6433	
RXN-11682	a [glycerolipid]-stearidonate + 2 a ferrocytochrome <i>b<SUB>5</SUB></i> + oxygen + 2 H<SUP>+</SUP>  &rarr;  a [glycerolipid]-dicranin + 2 a ferricytochrome <i>b<sub>5</sub></i> + 2 H<sub>2</sub>O	PWY-6603	
GCVT-RXN	a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-aminomethyldihydrolipoyl-L-lysine + a tetrahydrofolate  &harr;  a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine + a 5,10-methylenetetrahydrofolate + ammonium	GLYCINE-SYN2-PWY, GLYCLEAV-PWY	
RXN-8629	a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-dihydrolipoyl-L-lysine + NAD<sup>+</sup>  &harr;  a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + NADH + H<SUP>+</SUP>	GLYCINE-SYN2-PWY, GLYCLEAV-PWY	
RXN-13032	a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-lipoyl-L-lysine + a [lipoyl-carrier protein]-L-lysine  &harr;  a [lipoyl-carrier protein]-<i>N<sup>6</sup></i>-lipoyl-L-lysine + [glycine cleavage system lipoyl-carrier protein]-L-lysine	PWY-6984	
RXN-13036	a [glycine-cleavage complex H protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine + a [lipoyl-carrier protein]-L-lysine  &rarr;  [glycine cleavage system lipoyl-carrier protein]-L-lysine + a [lipoyl-carrier protein] <i>N<sup>6</sup></i>-octanoyl-L-lysine	PWY-6987	
RXN-15560	a [HECT-type E3 ubiquitin transferase]-<i>S</i>-ubiquitinyl-L-cysteine + a [protein]-L-lysine  &rarr;  a [HECT-type E3 ubiquitin transferase]-L-cysteine + a [protein]-<i>N<sup>6</sup></i>-monoubiquitinyl-L-lysine + H<SUP>+</SUP>	PWY-7511	
2.8.2.23-RXN	a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 3-<i>O</i>-sulfate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
2.8.2.29-RXN	a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 3-<i>O</i>-sulfate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
RXN-11562	a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 6-<i>O</i>-sulfate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
RXN-11563	a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 6-<i>O</i>-sulfate + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine 3,6-<i>O</i>-bissulfate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
HEPARITIN-SULFOTRANSFERASE-RXN	a [heparan sulfate]-&alpha;-D-glucosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-<i>N</i>-sulfoglucosamine + adenosine 3',5'-bisphosphate	PWY-6564, PWY-6558	
2.8.2.30-RXN	a [heparan sulfate]-&alpha;-D-glucosamine + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan sulfate]-&alpha;-D-glucosamine 3-sulfate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
RXN-11558	a [heparan sulfate]-&alpha;-L-iduronate + 3'-phosphoadenylyl-sulfate  &rarr;  a [heparan-sulfate]-2-<i>O</i>-sulfo-&alpha;-L-iduronate + adenosine 3',5'-bisphosphate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
RXN-11557	a [heparan sulfate]-<i>N</i>-acetyl-&alpha;-D-glucosamine + H<sub>2</sub>O  &rarr;  a [heparan sulfate]-&alpha;-D-glucosamine + acetate + H<SUP>+</SUP>	PWY-6564, PWY-6558	
5.1.3.17-RXN	a [heparan-sulfate]-&beta;-D-glucuronate  &harr;  a [heparan sulfate]-&alpha;-L-iduronate	PWY-6564, PWY-6558	
RXN-15025	a [histone]-N<sup>6</sup>-acetyl-L-lysine + NAD<sup>+</sup> + H<sub>2</sub>O  &rarr;  a [histone]-L-lysine + 2''-<i>O</i>-acetyl-ADP-ribose + nicotinamide	PWY3O-4107, PWY-3502	
