ID	Name	Matches	
G-10359	mcl1	RXN-8961, MALYL-COA-LYASE-RXN	
G-54992	mcl1	RXN-8961, MALYL-COA-LYASE-RXN	
G-10372	mclA	RXN-8961, CITRAMALYL-COA-LYASE-RXN, MALYL-COA-LYASE-RXN	
G-2882	mclA	MALYL-COA-LYASE-RXN	
G-10362	mcmA	METHYLMALONYL-COA-MUT-RXN	
G-54991	mco	RXN-18381	
G-15520	mcoA	RXN-11645, RXN-11646	
G185E-5310	mcr	RXN-9797, RXN-9845, RXN-17645, 5.1.99.4-RXN	
G-15069	mcr	RXN-8974, RXN-8963	
G-10376	mcr	RXN-8963	
G-388	mcrA	R525-RXN, R526-RXN, METHYL-COM-HTP-RXN, R527-RXN, RXN-8410	
G-365	mcrA	METHYL-COM-HTP-RXN	
G-337	mcrA	METHYL-COM-HTP-RXN	
EG10573	mcrA	RXN0-2942	
G-387	mcrB	R525-RXN, R526-RXN, METHYL-COM-HTP-RXN, R527-RXN, RXN-8410	
G-364	mcrB	METHYL-COM-HTP-RXN	
G-336	mcrB	METHYL-COM-HTP-RXN	
EG10574	mcrB	RXN0-2941	
EG10575	mcrC	RXN0-2941	
G-386	mcrG	R525-RXN, R526-RXN, METHYL-COM-HTP-RXN, R527-RXN, RXN-8410	
G-363	mcrG	METHYL-COM-HTP-RXN	
G-335	mcrG	METHYL-COM-HTP-RXN	
AT2G02500	MCT	2.7.7.60-RXN	
G-15080	mct	RXN-13230	
G-12549	mct	RXN-12168	
YOR221C	MCT1	RXN-20482, RXN-20481, RXN-20490, RXN-20498, MALONYL-COA-ACP-TRANSACYL-RXN	
EG12656	mdaB	RXN0-271	
G-10493	mdcA	RXN-9729, RXN-19735	
G-10848	mdcB	2.7.8.25-RXN	
G-10494	mdcC	RXN-19735	
G-10495	mdcD	RXN-9730, RXN-19735	
G-10496	mdcE	RXN-9730, RXN-19735	
G-10849	mdcG	RXN-9101	
G-10847	mdcH	RXN-19735, RXN-9728	
G-44599	mddA	RXN-17813	
G-496	mdeA	RXN-14301	
G6440	mdfA	TRANS-RXN-337, TRANS-RXN-338, TRANS-RXN-42, TRANS-RXN-101	
G-34485	mdh	RXN-15670, R230-RXN, RXN-11690, RXN-16701, L-LACTATE-DEHYDROGENASE-RXN, RXN-10813, MALATE-DEH-RXN, MALATE-DEHYDROGENASE-NADP+-RXN, RXN-15632, RXN-13927	
G-11116	mdh	RXN-10813	
G-3283	mdh	MALATE-DEH-RXN	
G185E-5411	mdh	MALATE-DEH-RXN	
EG10576	mdh	MALATE-DEH-RXN	
G-12006	mdh	METHANOL-DEHYDROGENASE-RXN	
G-9929	MDH1	MALATE-DEH-RXN	
HS00361	MDH1	MALATE-DEH-RXN	
HS07366	MDH2	MALATE-DEH-RXN	
G-61	MDH6	MALATE-DEHYDROGENASE-NADP+-RXN	
G-10808	MDL1	MANDELONITRILE-LYASE-RXN	
G-1721	mdlA	HYDROXY-MANDELATE-RACEMASE-RXN, MANDELATE-RACEMASE-RXN	
G-8986	mdlA	HYDROXY-MANDELATE-RACEMASE-RXN	
G-1722	mdlB	4-HYDROXYMANDELATE-OXY-RXN, MANDELATE-DEHYDROGENASE-RXN	
G-8987	mdlB	4-HYDROXYMANDELATE-OXY-RXN	
G-1723	mdlC	HYDROXYBENZOYLFORMATE-DECARBOXYLASE-RXN, BENZOYLFORMATE-DECARBOXYLASE-RXN	
G-1725	mdlD	HYDROXYBENZALDEHYDE-OXIDATION-NADP-RXN, BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN	
G-12007	mdo	RXN-11453, RXN-11454, RXN-11451	
G-18027	mdo	RXN-15364	
G-44548	mdpA	RXN-17612	
G-44549	mdpB	RXN-17612	
G-44550	mdpD	RXN-17612	
G-44551	mdpE	RXN-17613	
G-44553	mdpJ	RXN-17619, RXN-17610	
G-44554	mdpK	RXN-17619, RXN-17610	
G-44557	mdpP	RXN-17606	
G-44560	mdpX	RXN-11662	
GIO6-20123	MDS	RXN-13338, RXN-4861	
G7113	mdtA	TRANS-RXN-352, TRANS-RXN-92, TRANS-RXN-353	
G7114	mdtB	TRANS-RXN-352, TRANS-RXN-92, TRANS-RXN-353	
G7115	mdtC	TRANS-RXN-352, TRANS-RXN-92, TRANS-RXN-353	
EG12240	mdtE	TRANS-RXN-367, TRANS-RXN-352, TRANS-RXN-359	
EG12241	mdtF	TRANS-RXN-367, TRANS-RXN-352, TRANS-RXN-359	
EG11343	mdtG	TRANS-RXN-342	
G6857	mdtI	TRANS-RXN-350, TRANS-RXN0-266	
G6858	mdtJ	TRANS-RXN-350, TRANS-RXN0-266	
EG12400	mdtK	TRANS-RXN-349, TRANS-RXN-347, TRANS-RXN-348	
EG11720	mdtL	TRANS-RXN-341	
EG12576	mdtM	TRANS-RXN-336, TRANS-RXN-129	
EG11954	mdtN	TRANS-RXN-351	
EG11953	mdtO	TRANS-RXN-351	
EG11952	mdtP	TRANS-RXN-351	
me1	me1	MALATE-DEHYDROGENASE-NADP+-RXN, MALIC-NADP-RXN, OXALODECARB-RXN	
G185E-5513	mec	RXN-14567	
G-11852	mecA	RXN-11065	
G-14896	megBIIa	RXN-12940	
G-14897	megBIIb	RXN-12940	
G-15343	megBVI	RXN-12404	
G-15348	megDI	RXN-13661	
G-15344	megDII	RXN-12768, RXN-15233	
G-15345	megDIII	RXN-12767, RXN-13667, RXN-13658, RXN-13657	
G-15346	megDIV	RXN-13659	
G-15347	megDV	RXN-13660	
G-15351	megK	RXN-12925	
G-44600	megL	RXN-14301, METHIONINE-GAMMA-LYASE-RXN	
G-15349	megL	DTDPGLUCOSEPP-RXN	
G-15350	megM	DTDPGLUCDEHYDRAT-RXN	
G-15081	meh	RXN-8965	
G-44525	mekA	RXN-17576	
G-44526	mekB	RXN-17577	
EG10577	melA	RXN-17754, ALPHAGALACTOSID-RXN	
EG10578	melB	TRANS-RXN-94B, RXN-17755, TRANS-RXN-94, TRANS-RXN0-519, TRANS-RXN0-520, TRANS-RXN-94A	
G-10542	menA	RXN-7568	
G-10539	menA	RXN-9190	
EG11880	menA	DMK-RXN	
G185E-4681	menB	NAPHTHOATE-SYN-RXN	
G-10538	menB	NAPHTHOATE-SYN-RXN	
G-10603	menB	NAPHTHOATE-SYN-RXN	
EG11368	menB	NAPHTHOATE-SYN-RXN	
G-10526	menC	O-SUCCINYLBENZOATE-COA-SYN-RXN	
EG11532	menC	O-SUCCINYLBENZOATE-COA-SYN-RXN	
G-10533	menD	RXN-7774, 2.5.1.64-RXN	
G-10571	menD	2.5.1.64-RXN	
G-10604	menD	2.5.1.64-RXN	
EG10579	menD	2.5.1.64-RXN	
G-10537	menE	O-SUCCINYLBENZOATE-COA-LIG-RXN	
G-10572	menE	O-SUCCINYLBENZOATE-COA-LIG-RXN	
G-10605	menE	O-SUCCINYLBENZOATE-COA-LIG-RXN	
EG12437	menE	O-SUCCINYLBENZOATE-COA-LIG-RXN	
G-10531	menF	ISOCHORSYN-RXN	
EG12362	menF	ISOCHORSYN-RXN	
G-10541	menG	RXN-7569	
EG12438	menH	RXN-9310	
G-10534	menH	RXN-11046, RXN-9361, RXN-9362, RXN-9363, RXN-9366, RXN-19667, RXN-9220, RXN-9191, ADOMET-DMK-METHYLTRANSFER-RXN, RXN-9205	
G6912	menI	RXN-9311	
G185E-4694	menJ	RXN-16868	
G-55045	menK	RXN-18515, RXN-18516, RXN-18517	
EG10580	mepA	RXN0-3461, RXN0-5407	
G6892	mepH	RXN0-3461	
EG10013	mepM	RXN0-3461	
G-12459	MEPS	DXPREDISOM-RXN	
G7147	mepS	RXN0-5227, RXN0-3461	
G-372	mer	MERMBARK-RXN	
G-356	mer	METHELENE-THMPT-OXI-RXN	
G-2441	merA	MERCURY-II-REDUCTASE-RXN	
G-2381	merB	R581-RXN	
G-9023	merR	RXN-18229, 3.5.5.1-RXN	
G18C3-50	MES1	RXNQT-4366	
AT3G10870	MES17	RXN-10711	
G3O-32035	MET1	RXN-13403, RXN-8675, UROPORIIIMETHYLTRANSA-RXN	
YFR030W	MET10	SULFITE-REDUCT-RXN	
YKL001C	met14	ADENYLYLSULFKIN-RXN	
YPR167C	met16	1.8.4.8-RXN	
YLR303W	met17	ACETYLHOMOSER-CYS-RXN	
YNL277W	met2	HOMOSERINE-O-ACETYLTRANSFERASE-RXN	
YJR010W	met3	SULFATE-ADENYLYLTRANS-RXN	
YJR137C	MET5	SULFITE-REDUCT-RXN	
YER091C	met6	HOMOCYSMET-RXN	
G3O-29150	MET8	DIMETHUROPORDEHYDROG-RXN, SIROHEME-FERROCHELAT-RXN	
G-15490	metA	HOMOSERINE-O-ACETYLTRANSFERASE-RXN	
EG10581	metA	HOMSUCTRAN-RXN	
HS08982	METAP1	3.4.11.18-RXN, RXN-17875, RXN-17873, RXN-17874, RXN-17876	
HS03371	METAP2	3.4.11.18-RXN, RXN-17875, RXN-17873, RXN-17874, RXN-17876, RXN-17877, RXN-17878	
EG10582	metB	RXN-15147, METBALT-RXN, O-SUCCHOMOSERLYASE-RXN	
HP0106	metB	O-SUCCHOMOSERLYASE-RXN	
EG10583	metC	RXN-15131, CYSTATHIONINE-BETA-LYASE-RXN, RXN-15129, LCYSDESULF-RXN	
G-58293	metC	RXN-19550, RXN-19556, RXN-19551, RXN-19552, RXN-19554, RXN-19545, RXN-19544, RXN-19559, RXN-19560, RXN-19562, RXN-8915, RXN-15582, RXN-6763, S-ALKYLCYSTEINE-LYASE-RXN, RXN-19547, RXN-15131, CYSTATHIONINE-BETA-LYASE-RXN	
G-9131	metE	HOMOCYSMET-RXN	
G18NG-10711	metE	HOMOCYSMET-RXN	
G-11130	metE	HOMOCYSMET-RXN	
EG10584	metE	HOMOCYSMET-RXN	
G-58242	metE	HOMOCYSMET-RXN, HOMOCYSMETB12-RXN	
G-34520	metF	1.5.1.20-RXN	
EG10585	metF	1.5.1.20-RXN	
EG10586	metG	METHIONINE--TRNA-LIGASE-RXN, RXN-16165	
G18NG-11090	metH	HOMOCYSMET-RXN, HOMOCYSMETB12-RXN	
EG10587	metH	HOMOCYSMET-RXN, HOMOCYSMETB12-RXN	
EG11737	metI	TRANS-RXN0-510, TRANS-RXN0-202, RXN0-4522, TRANS-RXN-383, TRANS-RXN0-511, RXN0-7185, RXN0-7186	
G-11129	metK	S-ADENMETSYN-RXN	
HP0197	metK	S-ADENMETSYN-RXN	
EG10589	metK	S-ADENMETSYN-RXN	
EG10590	metL	ASPARTATEKIN-RXN, HOMOSERDEHYDROG-RXN	
EG11621	metN	TRANS-RXN0-510, TRANS-RXN0-202, RXN0-4522, TRANS-RXN-383, TRANS-RXN0-511, RXN0-7185, RXN0-7186	
EG11504	metQ	TRANS-RXN0-510, TRANS-RXN0-202, RXN0-4522, TRANS-RXN-383, TRANS-RXN0-511, RXN0-7185, RXN0-7186	
G-34521	metV	1.5.1.20-RXN	
G-7084	metX	HOMOSERINE-O-ACETYLTRANSFERASE-RXN	
G-7144	metX	HOMOSERINE-O-ACETYLTRANSFERASE-RXN	
G-7085	metY	ACETYLHOMOSER-CYS-RXN	
G18NG-10215	metY	ACETYLHOMOSER-CYS-RXN	
G-10633	metZ	RXN-9384	
AT5G17520	MEX1	TRANS-RXN-239, RXN-14351	
G-15934	MEX1	TRANS-RXN-239, RXN-14351	
G-9457	mfnA	ASPDECARBOX-RXN, TYROSINE-DECARBOXYLASE-RXN	
G-34645	mfnB	RXN-15946	
G-34646	mfnC	RXN-8119	
G-34647	mfnD	RXN-15947	
G-44269	mfnE	RXN-15944	
G-44270	mfnF	RXN-15945	
G-9338	MFP-a	RXN-16558, RXN-16559, RXN-13304, RXN-17114, RXN-17115, RXN-16135, RXN-16136, RXN-7931, RXN-18752, RXN-11667, RXN-11662, RXN-13616, RXN-12490, RXN-12567, RXN-12570, RXN-17797, RXN-14393, RXN-17793, RXN-17776, RXN-17777, RXN-14273, RXN-12507, OHBUTYRYL-COA-EPIM-RXN, RXN-7836, ENOYL-COA-DELTA-ISOM-RXN, ENOYL-COA-HYDRAT-RXN, OHACYL-COA-DEHYDROG-RXN, LONG-CHAIN-ENOYL-COA-HYDRATASE-RXN, 1.1.1.211-RXN, RXN-15014	
G-11037	mfppA	RXN-9936	
G-11036	mfpsA	RXN-9935	
G-5263	MFS	1.14.13.104-RXN	
G-11398	Mg17	RXN-5108	
G-11397	Mg25	RXN-8604	
HS05528	MGAT1	2.4.1.101-RXN	
HS09725	MGAT2	2.4.1.143-RXN	
HS05168	MGAT3	2.4.1.144-RXN	
HS01024	MGAT4A	2.4.1.145-RXN	
HS08564	MGAT4B	2.4.1.145-RXN	
G-55181	MGAT4C	2.4.1.201-RXN	
HS00017	MGAT4C	2.4.1.145-RXN	
HS07793	MGAT5	2.4.1.155-RXN	
HS15606	MGAT5B	RXN-18949, 2.4.1.155-RXN	
G-14491	MGD	RXN-16027, 2.4.1.46-RXN	
AT4G31780	MGD1	RXN-16027, 2.4.1.46-RXN	
AT5G20410	MGD2	RXN-16027, 2.4.1.46-RXN	
AT2G11810	MGD3	RXN-16027, 2.4.1.46-RXN	
G-14838	mgdA	METHYLGUTAMATE-DEHYDROGENASE-RXN	
G-44025	mgdA	RXN-16648	
G-14839	mgdB	METHYLGUTAMATE-DEHYDROGENASE-RXN	
G-14840	mgdC	METHYLGUTAMATE-DEHYDROGENASE-RXN	
G-14841	mgdD	METHYLGUTAMATE-DEHYDROGENASE-RXN	
G-44024	mgdE	RXN-16647	
HS03036	MGEA5	HISTONE-ACETYLTRANSFERASE-RXN, RXN-11892, RXN-11891, RXN-15215	
G-12436	mggA	RXN-12029	
G-12440	mggB	RXN-12039	
G-12445	mggS	RXN-12040	
G-17730	MgH	RXN-14901, RXN-14900	
G3O-32893	MGL2	RXN-15089, 3.1.1.23-RXN	
EG10592	mglA	ABC-18-RXN, TRANS-RXN0-541	
EG10593	mglB	ABC-18-RXN, TRANS-RXN0-541	
EG10594	mglC	ABC-18-RXN, TRANS-RXN0-541	
HS01140	MGLL	RXN-15089, RXN-18935, 3.1.1.23-RXN	
G-9103	mgm	2-METHYLENEGLUTARATE-MUTASE-RXN	
G-10174	mgs	RXN-8849	
G-44090	mgs	2.4.1.157-RXN	
G-14842	mgsA	RXN-12902	
G6497	mgsA	METHGLYSYN-RXN	
G-14843	mgsB	RXN-12902	
G-14844	mgsC	RXN-12902	
G-11842	mgt	RXN-11291, RXN-15521	
M010	mhpA	MHPHYDROXY-RXN, RXN-10040	
M011	mhpB	RXN-12073, 1.13.11.16-RXN	
M012	mhpC	MHPCHYDROL-RXN, RXN-12070	
M013	mhpD	2-OXOPENT-4-ENOATE-HYDRATASE-RXN	
G6205	mhpE	MHPELY-RXN	
M014	mhpF	ACETALD-DEHYDROG-RXN	
G6206	mhpT	TRANS-RXN-61, TRANS-RXN0-457	
G185E-7870	mhuD	RXN-18346, RXN-18347	
EG10595	miaA	RXN0-6274	
G6364	miaB	RXN0-5063, RXN-14481, RXN-14480	
G-34585	micA	RXN-15813	
G-9105	mii	METHYLITACONATE-DELTA-ISOMERASE-RXN	
G-44507	mimA	RXN-17569, RXN-17575, RXN-17570, RXN-17568	
G-44509	mimB	RXN-17569, RXN-17575, RXN-17570, RXN-17568	
G-44508	mimC	RXN-17569, RXN-17575, RXN-17570, RXN-17568	
G-44510	mimD	RXN-17569, RXN-17575, RXN-17570, RXN-17568	
HS03025	MINPP1	RXN-11102, 3.1.3.62-RXN, RXN-10946, RXN-10945, 3.1.3.72-RXN, RXN-7920, RXN-10940, RXN-10942, RXN-10943, RXN-10944	
AT1G14520	MIOX1	MYO-INOSITOL-OXYGENASE-RXN	
AT2G19800	MIOX2	MYO-INOSITOL-OXYGENASE-RXN	
AT4G26260	MIOX4	MYO-INOSITOL-OXYGENASE-RXN	
G-8361	MIPS	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN	
G-63019	mitB	RXN-20316	
G-63018	mitE	RXN-20315	
G-11185	MJ0044	RXN-10068	
G-58240	MJ0571	ASPARTATEKIN-RXN	
G-34504	MJ0619	RXN-15732	
G-11180	MJ0663	RXN-10065	
G-10405	MJ0720	3-ISOPROPYLMALDEHYDROG-RXN, RXN-13158, RXN-7745	
G-11142	MJ0757	THYMIDYLATESYN-RXN	
G-34507	MJ0807	CHORPYRLY-RXN	
G-34506	MJ0929	RXN-15742, AICARSYN-RXN, AMPSYN-RXN	
G-3882	MJ109	MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN	
G-9416	MJ1411	LACTALDDEHYDROG-RXN	
G-9415	MJ1418	FUCPALDOL-RXN	
G-11117	MJ1427	RXN-8124	
G-11159	MJ1585	F16ALDOLASE-RXN, RXN-13144, RXN-10053	
G-34505	MJ776	RXN-15741	
G-12180	MKS1	3-OXOLAURATE-DECARBOXYLASE-RXN, RXN-11669, RXN-15283, RXN-13248, ACETOACETATE-DECARBOXYLASE-RXN	
G-12179	MKS2	RXN-11668, RXN-13247, RXN-15280, ACETOACETYL-COA-HYDROLASE-RXN	
G-17953	MKS2	RXN-15281, RXN-15282, RXN-15280	
G-44086	mleA	RXN-16819	
G-43805	mlghB	RXN-16167, RXN-16161, RXN-16166, RXN-16168	
G-43806	mlghC	RXN-16169	
G-10663	mlhB	RXN-9436, RXN-9432, RXN-9394, RXN-14247, RXN-9421, RXN-9393, RXN-9443, RXN-9984	
G-58301	mlr6788	1.14.12.4-RXN	
G-58300	mlr6791	4.1.1.51-RXN	
G-58298	mlr6792	RXN-8757	
G-58297	mlr6793	RXN-8756, RXN-19622	
G-10002	mlr6805	4-PYRIDOXOLACTONASE-RXN	
AT5G03860	MLS	MALSYN-RXN	
YNL117W	MLS1	MALSYN-RXN, 3-ETHYLMALATE-SYNTHASE-RXN	
G7457	mltA	RXN-17391	
G7410	mltB	RXN-17392, RXN-17391	
G7533	mltC	RXN-17392, RXN-17391	
EG10246	mltD	RXN-17392, RXN-17391	
EG11373	mltF	RXN-17391	
EG11494	mltG	RXN-17393	
G-17856	Mlut_11700	RXN-11026, RXN-12669	
G185E-4788	mmaA1	RXN1G-3232, RXN1G-3660	
G185E-4787	mmaA2	RXN1G-45, RXN1G-2544, RXN1G-3641, 2.1.1.79-RXN	
G185E-4786	mmaA3	RXN-15340, RXN-15342	
G185E-4785	mmaA4	RXN1G-2527, RXN1G-3613	
HS13779	MMAB	RXN-19369, RXN-19364, COBALADENOSYLTRANS-RXN, RXN-19349	
HS13442	MMACHC	1.6.99.12-RXN, RXN-19370	
HS15658	MMADHC	RXN-19349, RXN-19363, RXN-19348	
G-44336	MMAR_1758	RXN-17240, RXN-17244, RXN-17225, RXN-17234, RXN-17305	
G-63021	mmcR	RXN-16271, RXN-16272	
G-63020	mmcS	RXN-20322	
G-14761	mmdA	2.1.3.1-RXN	
G-11216	mmlI	5.4.99.14-RXN	
G-11217	mmlJ	RXN-10082	
G-2925	mmoB	METHANE-MONOOXYGENASE-RXN	
G-2931	mmoB	METHANE-MONOOXYGENASE-RXN	
G-2924	mmoC	METHANE-MONOOXYGENASE-RXN	
G-2930	mmoC	METHANE-MONOOXYGENASE-RXN	
G-2921	mmoX	METHANE-MONOOXYGENASE-RXN	
G-2927	mmoX	METHANE-MONOOXYGENASE-RXN	
G-2922	mmoY	METHANE-MONOOXYGENASE-RXN	
G-2928	mmoY	METHANE-MONOOXYGENASE-RXN	
G-2923	mmoZ	METHANE-MONOOXYGENASE-RXN	
G-2929	mmoZ	METHANE-MONOOXYGENASE-RXN	
HS08195	MMP14	RXN-11700	
HS01565	MMP2	3.4.24.24-RXN	
G-58731	mmpA	RXN-19849	
G-58729	mmpB	RXN-19860, RXN-19866, RXN-19853	
G-58735	mmpC	RXN-20482, RXN-20481, RXN-20490, RXN-20498, MALONYL-COA-ACP-TRANSACYL-RXN	
G-58730	mmpD	RXN-19848	
G-58737	mmpE	RXN-19858	
G-5201	MMR	RXN-5165, RXN-5166, +-NEOMENTHOL-DEHYDROGENASE-RXN, --MENTHOL-DEHYDROGENASE-RXN	
G-9074	mmsA	RXN-11213	
BSU39760	mmsA	RXN-2902, 1.2.1.27-RXN	
G-9075	mmsB	3-HYDROXYISOBUTYRATE-DEHYDROGENASE-RXN	
AT5G49810	MMT	METHIONINE-S-METHYLTRANSFERASE-RXN, RXN-11062	
G-10870	MMT1	METHIONINE-S-METHYLTRANSFERASE-RXN	
G6136	mmuM	MMUM-RXN	
G6135	mmuP	TRANS-RXN0-486	
BSU35660	mnaA	UDPGLCNACEPIM-RXN	
G-44666	mnaA	UDPGLCNACEPIM-RXN	
G-44682	mnaA	UDPGLCNACEPIM-RXN	
G6759	mnaT	RXN0-6948	
G-15297	mndA	3.2.1.25-RXN	
G-10178	mngA	2.4.1.217-RXN	
EG13235	mngA	RXN0-2522	
G-10176	mngB	3.1.3.70-RXN	
EG13236	mngB	RXN0-5216	
YHR204W	MNL1	RXN-18916	
EG11344	mnmA	RXN0-2023	
G7199	mnmC	RXN0-5144, RXN0-7081	
EG10997	mnmE	RXN0-7083, RXN-18710, RXN0-7068	
EG10375	mnmG	RXN0-7083, RXN-18710, RXN0-7068	
YER001W	MNN1	RXN-19016	
G-15404	mnp1	RXN-13745	
G-10927	MNP1	MANGANESE-PEROXIDASE-RXN, RXN-11645, RXN-18155	
G-15405	mnp2	RXN-13746	
G-5181	MNR	RXN-5165, RXN-5166, +-NEOMENTHOL-DEHYDROGENASE-RXN, --MENTHOL-DEHYDROGENASE-RXN	
YJR131W	MNS1	RXN-18909	
G3O-30725	MNT2	RXN-19017	
G3O-31290	MNT3	RXN-19016, RXN-19017	
G7254	mntH	RXN0-2421, TRANS-RXN-241	
G6999	mntP	TRANS-RXN0-487	
G-15519	mnxG	RXN-11645, RXN-18154, RXN-11646	
G-12160	mnxG	RXN-11645, RXN-18154, RXN-11646	
G-12161	mnxG	RXN-11645, RXN-18154, RXN-11646	
G-14611	moaA	RXN-8340	
EG11595	moaA	RXN-8340	
G-14610	moaC	RXN-17809	
EG11666	moaC	RXN-17809	
EG11597	moaD	RXN-8342	
G-55128	moaE	RXN-18694	
EG11598	moaE	RXN-8342	
EG11829	mobA	RXN-16456, RXN0-262, RXN-16457	
G7496	mocA	RXN0-6254	
HS09033	MOCS2	RXN-8342	
HS04742	MOCS3	RXN-12473, RXN-18701, RXN-11361, RXN-18700, RXN-18704	
EG12427	modA	ABC-19-RXN	
EG10002	modB	ABC-19-RXN	
EG10152	modC	ABC-19-RXN	
EG10153	moeA	RXN-8348	
EG10154	moeB	RXN-11361	
G185E-7476	moeZ	RXN-14565, RXN-18666, RXN-14564	
G-12162	mofA	RXN-11645, RXN-18154, RXN-11646	
EG11511	mog	RXN-8344	
HS03863	MOGS	3.2.1.106-RXN	
G-27178	MomA	RXN-15586, RXN-15585	
G-15484	MOMT1	RXN-13930, RXN-8452, RXN-8451, RXN-8262, RXN-13933	
G-15485	MOMT2	RXN-13916, 2.1.1.82-RXN, RXN-13911, RXN-13936, 2.1.1.155-RXN, RXN-13914, RXN-13910, RXN-13906, RXN-13934, RXN-13919	
G-15486	MOMT3	RXN-13918, RXN-13929, RXN-13937, RXN-13935, RXN-13913, RXN-13912, QUERCETIN-3-O-METHYLTRANSFERASE-RXN, RXN-13932, RXN-13920	
G-15487	MOMT3	RXN-13929, RXN-13935, RXN-13913, RXN-13912, QUERCETIN-3-O-METHYLTRANSFERASE-RXN, RXN-13932, RXN-13920	
SI859A1_02124	mopA	MANGANESE-PEROXIDASE-RXN, RXN-11645, RXN-18155	
G-12158	mopA	MANGANESE-PEROXIDASE-RXN, RXN-11645, RXN-18155	
G-44763	mopA	MANGANESE-PEROXIDASE-RXN, RXN-11645, RXN-18155	
G-44458	morA	RXN-17525	
G-12163	moxA	RXN-11646	
G-2984	moxI	RXN-11332, RXN-2861	
G-10723	moxY	RXN-9487, RXN-9492	
G-14685	MP67.2	RXN-10862	
G6662	mpaA	RXN0-961	
G-7161	MPAO	RXN-10465, RXN-10747, RXN-6421	
G-9915	mpd	RXN-8743	
G-44562	mpdB	RXN-17602	
G-44563	mpdC	RXN-17603	
G-44552	Mpe_A2443	RXN-17615	
G-44561	Mpe_A3367	ACETYL-COA-ACETYLTRANSFER-RXN, RXN-20155, RXN-20154	
EG12440	mpl	RXN0-7022, RXN0-2361	
G-55109	mpl	RXN0-2361	
G-15465	mpnS	RXN-13856	
HS00140	MPO	RXN-11818, RXN-11071	
G6665	mppA	TRANS-RXN0-268	
AT3G16480	MPPA2	1.10.2.2-RXN, RXN-18584	
G-6802	MPPB	1.10.2.2-RXN, RXN-18584	
G-16028	mppJ	RXN-14468	
G-58238	MPR1	RXN-19375, RXN-19376	
G-6066	mprF	TRANS-RXN-317, LYSYLTRANSFERASE-RXN	
HS05177	MPST	MERCAPYSTRANS-RXN, RXN-18702, RXN-18703, RXN-18705	
G-9581	Mpst	MERCAPYSTRANS-RXN, RXN-18702, RXN-18703	
G-11168	mptA	RXN-10063	
G-12807	mptB	RXN-12357, RXN-12356	
G-15928	mptD	H2NEOPTERINALDOL-RXN	
G-15929	mptE	RXN-15733, H2PTERIDINEPYROPHOSPHOKIN-RXN	
G-11141	mptH	RXN-10009, RXN-15734	
G-11705	mptN	RXN-11103	
G-11332	mqnA	RXN-12345	
G-12801	mqnA2	RXN-12345	
G-17743	mqnA2	RXN-12345	
HP0089	mqnB	RXN-12346, ADENOSYLHOMOCYSTEINE-NUCLEOSIDASE-RXN, METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN	
G-10895	mqnB	RXN-9780	
G-11331	mqnC	RXN-10620	
G-17732	mqnC	RXN-10620	
G-17740	mqnC	RXN-10620	
G-17741	mqnC	RXN-10620	
G-17744	mqnC	RXN-10620	
G-11333	mqnD	RXN-10622	
G-17742	mqnD	RXN-10622	
G-17947	mqnE	RXN-15264	
G-55044	mqnK	RXN-18519, RXN-18518, RXN-18515, RXN-18516, RXN-18517	
G-17733	mqnX	RXN-14910	
HP0086	mqo	RXNI-3	
EG12069	mqo	MALATE-DEHYDROGENASE-ACCEPTOR-RXN	
G7572	mqsR	RXN0-5509	
EG10604	mraY	PHOSNACMURPENTATRANS-RXN	
G185E-6364	mraY	RXN-11028	
G-9477	mraY	RXN-8975	
EG10748	mrcA	RXN-16650, RXN-16649, RXN-16659	
EG10605	mrcB	RXN-16650, RXN-16649, RXN-16659	
G-58821	mrcD	RXN-20144	
G-58822	mrcE	RXN-20145	
G-58820	mrcF	RXN-20142	
EG10606	mrdA	RXN-11302	
AT5G42600	MRN1	RXN-9664	
G-4582	mro	ALDOSE1EPIM-RXN	
G-43877	MROMT	RXN-16364	
G-12010	mrsA	RXN-11456	
G-12011	mrsB	RXN-11457	
G-340	mrtA	METHYL-COM-HTP-RXN	
G-339	mrtB	METHYL-COM-HTP-RXN	
G-338	mrtG	METHYL-COM-HTP-RXN	
G18NG-10412	mrx1	RXN-11189	
G-12554	ms	MALYL-COA-LYASE-RXN	
EG10613	msbA	TRANS-RXN-236	
G185E-6476	mscR	1.2.1.66-RXN	
AT3G10920	MSD1	SUPEROX-DISMUT-RXN	
G-43742	msdo	RXN-16014	
G-10474	Msed_0147	BIOTIN-CARBOXYL-RXN, RXN0-5055, PROPIONYL-COA-CARBOXY-RXN	
G-10475	Msed_0148	BIOTIN-CARBOXYL-RXN, RXN0-5055, PROPIONYL-COA-CARBOXY-RXN	
G-15030	Msed_0399	RXN-11667, RXN-11662	
G-10486	Msed_0638	METHYLMALONYL-COA-MUT-RXN	
G-10485	Msed_0639	METHYLMALONYL-COA-EPIM-RXN	
G-15031	Msed_0656	ACETYL-COA-ACETYLTRANSFER-RXN, RXN-20155, RXN-20154	
G-10481	Msed_0709	RXN-8963, RXN-8891	
